tweet_id,timestamp,source,text,expanded_urls,name,rating,dog_stage,retweet_count,favorite_count,jpg_url,img_num,max_conf,image_pred,is_dog
883117836046086144,2017-07-07 00:17:54+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone","Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",,1.3,,6949,37914,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,0.949562,golden_retriever,True
882992080364220416,2017-07-06 15:58:11+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",Rusty,1.3,,4122,24445,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,0.4667779999999999,Eskimo_dog,True
882762694511734784,2017-07-06 00:46:41+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,Gus,1.2,pupper,5134,28903,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,0.85005,Labrador_retriever,True
882627270321602560,2017-07-05 15:48:34+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,Stanley,1.3,,6342,28382,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,0.542982,Pembroke,True
882268110199369728,2017-07-04 16:01:23+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",Alfy,1.3,,12118,45880,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,0.762211,golden_retriever,True
882045870035918850,2017-07-04 01:18:17+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone","This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",Koko,1.3,,5203,29900,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,0.949591,web_site,False
881906580714921986,2017-07-03 16:04:48+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,Rey,1.2,,3533,24773,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,0.291539,Weimaraner,True
881666595344535552,2017-07-03 00:11:11+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,Gary,1.3,pupper,11099,51522,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,0.529012,Saluki,True
881536004380872706,2017-07-02 15:32:16+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone","Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,,1.4,pupper,16570,50199,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,0.281463,Samoyed,True
881268444196462592,2017-07-01 21:49:04+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,Elliot,1.2,,5358,23501,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,0.473303,tusker,False
880935762899988482,2017-06-30 23:47:07+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,Louis,1.3,,2886,17346,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,0.251801,street_sign,False
880872448815771648,2017-06-30 19:35:32+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,,1.2,,3989,21734,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,0.791416,Pembroke,True
880465832366813184,2017-06-29 16:39:47+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",Bella,1.2,,6546,29075,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,0.913255,golden_retriever,True
880221127280381952,2017-06-29 00:27:25+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",Jesse,1.2,,4436,27640,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,0.238525,Chihuahua,True
880095782870896641,2017-06-28 16:09:20+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,,1.1,,4533,28150,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,0.120298,miniature_pinscher,True
879862464715927552,2017-06-28 00:42:13+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",Romeo,1.3,,3642,22667,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,0.813507,basset,True
879492040517615616,2017-06-27 00:10:17+00:00," href=""http:twitter.comdownlodiphone"" rel=""nofollow""Twitter for iPhone",This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,Bailey,1.2,,3323,23822,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,0.479896,German_short-haired_pointer,True
